Date,Operational Demand (MW),Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad,state_holiday,sin_month,cos_month,sin_Day_of_week,cos_Day_of_week,sin_Day_of_month,cos_Day_of_month,sin_Day_of_year,cos_Day_of_year,sin_week_of_year,cos_week_of_year
1/01/2009,95141.184,11.2,0,11.6,37.2,18.8,65,20,6.1,34.01,1,0.5,0.866025404,0.433883739,-0.900968868,0.207911691,0.978147601,0.017213356,0.999851839,0.12053668,0.992708874
2/01/2009,108058.504,10.2,0,12.8,36.1,21.9,70,25,5.31,34.25,0,0.5,0.866025404,-0.433883739,-0.900968868,0.406736643,0.913545458,0.034421612,0.999407401,0.12053668,0.992708874
3/01/2009,95788.86,9.4,0,11.8,34.4,20.3,79,29,5.45,34.11,0,0.5,0.866025404,-0.974927912,-0.222520934,0.587785252,0.809016994,0.051619667,0.998666816,0.12053668,0.992708874
4/01/2009,93777.404,10.5,0,11.2,36.5,18.5,62,20,5.25,34.05,0,0.5,0.866025404,-0.781831482,0.623489802,0.743144825,0.669130606,0.068802427,0.997630305,0.12053668,0.992708874
5/01/2009,112678.424,11.9,0,11.4,37.2,21.8,63,17,6.77,34.18,0,0.5,0.866025404,0,1,0.866025404,0.5,0.085964799,0.996298175,0.239315664,0.970941817
6/01/2009,111824.976,10.1,0,12,36.4,19.7,73,26,5.42,33.82,0,0.5,0.866025404,0.781831482,0.623489802,0.951056516,0.309016994,0.103101697,0.99467082,0.239315664,0.970941817
7/01/2009,110104.118,10.7,0,12,36.3,18.9,63,21,5.83,33.85,0,0.5,0.866025404,0.974927912,-0.222520934,0.994521895,0.104528463,0.120208045,0.992748722,0.239315664,0.970941817
8/01/2009,114229.828,10.5,0,10.8,37.2,20.3,60,24,5.19,33.96,0,0.5,0.866025404,0.433883739,-0.900968868,0.994521895,-0.104528463,0.137278772,0.990532452,0.239315664,0.970941817
9/01/2009,113488.238,10.3,0,12.6,37.1,19.1,67,27,5.28,34.4,0,0.5,0.866025404,-0.433883739,-0.900968868,0.951056516,-0.309016994,0.154308821,0.988022666,0.239315664,0.970941817
10/01/2009,103767.418,10.5,0,11.2,35.7,20.5,58,20,5.23,34.29,0,0.5,0.866025404,-0.974927912,-0.222520934,0.866025404,-0.5,0.171293144,0.985220107,0.239315664,0.970941817
11/01/2009,103885.72,11.3,0,12,39.1,21.2,60,12,4.84,34.25,0,0.5,0.866025404,-0.781831482,0.623489802,0.743144825,-0.669130606,0.18822671,0.982125606,0.239315664,0.970941817
12/01/2009,100542.602,6.8,0,11.4,28.4,13.5,91,43,6.58,29.12,0,0.5,0.866025404,0,1,0.587785252,-0.809016994,0.2051045,0.97874008,0.354604887,0.935016243
13/01/2009,92333.888,7,0,9.4,26.9,10.3,93,27,4.88,32.17,0,0.5,0.866025404,0.781831482,0.623489802,0.406736643,-0.913545458,0.221921513,0.975064532,0.354604887,0.935016243
14/01/2009,95147.1,8.7,0,9.6,31.7,14.6,71,23,5.34,31.29,0,0.5,0.866025404,0.974927912,-0.222520934,0.207911691,-0.978147601,0.238672766,0.971100052,0.354604887,0.935016243
15/01/2009,113699.454,13.6,0,10.6,39.8,19,56,13,7.64,33.39,0,0.5,0.866025404,0.433883739,-0.900968868,5.67E-16,-1,0.255353295,0.966847814,0.354604887,0.935016243
16/01/2009,126200.296,13.4,0,13.8,43,22.5,80,9,6.51,33.38,0,0.5,0.866025404,-0.433883739,-0.900968868,-0.207911691,-0.978147601,0.271958158,0.962309077,0.354604887,0.935016243
17/01/2009,97772.34,7.5,0,13.2,32.6,17.9,82,31,4.93,24.91,0,0.5,0.866025404,-0.974927912,-0.222520934,-0.406736643,-0.913545458,0.288482433,0.957485188,0.354604887,0.935016243
18/01/2009,88782.604,7.8,0,8.6,33.5,21.9,55,28,5.1,18.75,0,0.5,0.866025404,-0.781831482,0.623489802,-0.587785252,-0.809016994,0.304921225,0.952377576,0.354604887,0.935016243
19/01/2009,96426.502,8,12.6,8,30,15.7,90,34,6.83,31.88,0,0.5,0.866025404,0,1,-0.743144825,-0.669130606,0.321269662,0.946987753,0.464723172,0.885456026
20/01/2009,95562.286,8.7,0,8,30.1,15.5,76,24,5.76,33.27,0,0.5,0.866025404,0.781831482,0.623489802,-0.866025404,-0.5,0.3375229,0.941317318,0.464723172,0.885456026
21/01/2009,95787.974,7.1,0,10,27.3,15.4,84,41,5.94,32.51,0,0.5,0.866025404,0.974927912,-0.222520934,-0.951056516,-0.309016994,0.353676122,0.935367949,0.464723172,0.885456026
22/01/2009,98330.458,6.6,0,8.6,28.7,18.7,90,48,5.66,29.24,0,0.5,0.866025404,0.433883739,-0.900968868,-0.994521895,-0.104528463,0.369724543,0.929141411,0.464723172,0.885456026
23/01/2009,99124.008,7.1,0,9,28.9,20,82,46,5.59,30.96,0,0.5,0.866025404,-0.433883739,-0.900968868,-0.994521895,0.104528463,0.385663406,0.922639549,0.464723172,0.885456026
24/01/2009,89807.866,7.7,0,7.6,31,13.1,97,23,3.99,33.12,0,0.5,0.866025404,-0.974927912,-0.222520934,-0.951056516,0.309016994,0.401487989,0.915864288,0.464723172,0.885456026
25/01/2009,93933.688,10.2,0,9.6,38.6,17,81,18,4.78,32.74,0,0.5,0.866025404,-0.781831482,0.623489802,-0.866025404,0.5,0.417193603,0.908817637,0.464723172,0.885456026
26/01/2009,93263.058,7.3,0,10,30.8,17.5,93,40,4.63,32.05,1,0.5,0.866025404,0,1,-0.743144825,0.669130606,0.432775593,0.901501684,0.568064747,0.822983866
27/01/2009,105533.124,8,0,8.8,34.5,17.1,84,34,5.24,26.57,0,0.5,0.866025404,0.781831482,0.623489802,-0.587785252,0.809016994,0.448229342,0.893918597,0.568064747,0.822983866
28/01/2009,103643.022,6.1,0,10.4,31.2,21.7,80,49,5.18,20.77,0,0.5,0.866025404,0.974927912,-0.222520934,-0.406736643,0.913545458,0.463550271,0.886070622,0.568064747,0.822983866
29/01/2009,96603.622,4.5,0,7.2,25.6,19.7,77,53,5.38,13.39,0,0.5,0.866025404,0.433883739,-0.900968868,-0.207911691,0.978147601,0.47873384,0.877960085,0.568064747,0.822983866
30/01/2009,99881.842,5.7,0,4,32.1,18.9,80,43,3.5,20.46,0,0.5,0.866025404,-0.433883739,-0.900968868,-1.13E-15,1,0.49377555,0.869589389,0.568064747,0.822983866
31/01/2009,108363.006,8,0,5.6,35.1,21.6,72,39,5.52,24.76,0,0.5,0.866025404,-0.974927912,-0.222520934,0.207911691,0.978147601,0.508670944,0.860961016,0.568064747,0.822983866
1/02/2009,112592.464, ,0.4,6.4,37.4,23.3, , , ,30.14,0,0.866025404,0.5,-0.781831482,0.623489802,0.207911691,0.978147601,0.523415607,0.852077521,0.568064747,0.822983866
2/02/2009,129573.502,9.4,0,10.6,39.1,21,93,20,4.36,30.87,0,0.866025404,0.5,0,1,0.406736643,0.913545458,0.538005172,0.842941537,0.663122658,0.748510748
3/02/2009,118555.45,7.5,0,10.2,32.7,18.6,96,32,4.11,31.03,0,0.866025404,0.5,0.781831482,0.623489802,0.587785252,0.809016994,0.552435313,0.833555772,0.663122658,0.748510748
4/02/2009,106243.238,9.2,0,8,33.3,20.4,75,29,6.51,30.67,0,0.866025404,0.5,0.974927912,-0.222520934,0.743144825,0.669130606,0.566701756,0.823923006,0.663122658,0.748510748
5/02/2009,101246.794,9.4,0,11.2,33.2,17.3,64,25,6.3,30.18,0,0.866025404,0.5,0.433883739,-0.900968868,0.866025404,0.5,0.580800273,0.814046094,0.663122658,0.748510748
6/02/2009,93098.38,7.6,0,10.6,27,15.2,74,35,7.87,29.68,0,0.866025404,0.5,-0.433883739,-0.900968868,0.951056516,0.309016994,0.594726687,0.803927962,0.663122658,0.748510748
7/02/2009,81551.858,6.8,0,9,27.3,9.4,89,29,5.05,30.61,0,0.866025404,0.5,-0.974927912,-0.222520934,0.994521895,0.104528463,0.60847687,0.793571609,0.663122658,0.748510748
8/02/2009,84909.734,10.4,0,9.4,32.9,15.4,55,14,6.74,31.25,0,0.866025404,0.5,-0.781831482,0.623489802,0.994521895,-0.104528463,0.622046748,0.782980104,0.663122658,0.748510748
9/02/2009,107845.162,12.1,0,12.8,34.6,17.6,57,11,8.58,31.23,0,0.866025404,0.5,0,1,0.951056516,-0.309016994,0.635432301,0.772156584,0.748510748,0.663122658
10/02/2009,115460.272,12.2,0,12.6,36.8,19.7,55,12,7.73,30.18,0,0.866025404,0.5,0.781831482,0.623489802,0.866025404,-0.5,0.648629561,0.761104259,0.748510748,0.663122658
11/02/2009,126666.916,11.3,0,10.4,39.2,23,39,9,5.13,30.47,0,0.866025404,0.5,0.974927912,-0.222520934,0.743144825,-0.669130606,0.661634618,0.749826401,0.748510748,0.663122658
12/02/2009,120890.514,11.9,0,11.2,39.5,22.3,53,8,6.61,24.28,0,0.866025404,0.5,0.433883739,-0.900968868,0.587785252,-0.809016994,0.674443619,0.738326354,0.748510748,0.663122658
13/02/2009,102369.796,6.4,0,11.8,28.1,21.7,74,43,6.97,19.16,0,0.866025404,0.5,-0.433883739,-0.900968868,0.406736643,-0.913545458,0.687052767,0.726607525,0.748510748,0.663122658
14/02/2009,87550.34,5.5,0.2,7.4,29.1,18.8,75,33,5.8,8.31,0,0.866025404,0.5,-0.974927912,-0.222520934,0.207911691,-0.978147601,0.699458327,0.714673386,0.748510748,0.663122658
15/02/2009,92633.094,6.9,0,3.6,32.4,15.9,94,28,3.54,28.49,0,0.866025404,0.5,-0.781831482,0.623489802,5.67E-16,-1,0.711656622,0.702527474,0.748510748,0.663122658
16/02/2009,99753.882,6.3,0,6.8,27.5,18.2,93,39,6.01,26,0,0.866025404,0.5,0,1,-0.207911691,-0.978147601,0.723644038,0.690173388,0.822983866,0.568064747
17/02/2009,97229.23, ,0,9,31.9,16,74,25,5.57, ,0,0.866025404,0.5,0.781831482,0.623489802,-0.406736643,-0.913545458,0.735417023,0.677614789,0.822983866,0.568064747
18/02/2009,97790.706, ,0,8,32,17.4,64,19,6.39, ,0,0.866025404,0.5,0.974927912,-0.222520934,-0.587785252,-0.809016994,0.746972088,0.664855398,0.822983866,0.568064747
19/02/2009,101164.864,9.7,0,11.6,33.8,16.7,60,20,6.26,29.55,0,0.866025404,0.5,0.433883739,-0.900968868,-0.743144825,-0.669130606,0.758305808,0.651898996,0.822983866,0.568064747
20/02/2009,110369.836,11.5,0,11,36.4,18.4,62,17,7.8,29.47,0,0.866025404,0.5,-0.433883739,-0.900968868,-0.866025404,-0.5,0.769414827,0.638749422,0.822983866,0.568064747
21/02/2009,109298.892,11.1,0,14.2,39.9,21,50,15,6.26,22.06,0,0.866025404,0.5,-0.974927912,-0.222520934,-0.951056516,-0.309016994,0.780295851,0.625410573,0.822983866,0.568064747
22/02/2009,91539.608,8.3,0,11.8,31.7,20,69,30,6.1,27.53,0,0.866025404,0.5,-0.781831482,0.623489802,-0.994521895,-0.104528463,0.790945657,0.611886401,0.822983866,0.568064747
23/02/2009,105077.748,8.8,0,7.4,34.3,17.2,63,26,5.66,26.67,0,0.866025404,0.5,0,1,-0.994521895,0.104528463,0.801361088,0.598180914,0.885456026,0.464723172
24/02/2009,98742.944,4.7,0,7.2,25.4,18.4,89,52,4.24,21.44,0,0.866025404,0.5,0.781831482,0.623489802,-0.951056516,0.309016994,0.811539059,0.584298174,0.885456026,0.464723172
25/02/2009,90360.466,3.7,0,6,23.5,12.9,93,52,4.7,14.56,0,0.866025404,0.5,0.974927912,-0.222520934,-0.866025404,0.5,0.821476553,0.570242293,0.885456026,0.464723172
26/02/2009,88017.152,4.8,4.8,3.8,23.9,8.3,99,38,4.06,24.25,0,0.866025404,0.5,0.433883739,-0.900968868,-0.743144825,0.669130606,0.831170626,0.556017437,0.885456026,0.464723172
27/02/2009,89409.964,7.5,0,6.4,30.2,13.7,77,24,5.29,27.03,0,0.866025404,0.5,-0.433883739,-0.900968868,-0.587785252,0.809016994,0.840618406,0.541627821,0.885456026,0.464723172
28/02/2009,90615.81,9,0,6.6,36.1,15.4,83,21,5.94,24.3,0,0.866025404,0.5,-0.974927912,-0.222520934,-0.406736643,0.913545458,0.849817092,0.527077709,0.885456026,0.464723172
1/03/2009,92563.23,6.6,1.6,8.2,32.9,22.4,84,44,6.06,20.53,0,1,6.12E-17,-0.781831482,0.623489802,0.207911691,0.978147601,0.858763958,0.512371412,0.885456026,0.464723172
2/03/2009,78662.826,6.5,0,7.4,24.7,18.4,86,34,9.01,23.73,1,1,6.12E-17,0,1,0.406736643,0.913545458,0.867456355,0.497513289,0.935016243,0.354604887
3/03/2009,86739.28,6.4,0,10.4,26.2,6.1,88,20,4.76,27.22,0,1,6.12E-17,0.781831482,0.623489802,0.587785252,0.809016994,0.875891705,0.482507742,0.935016243,0.354604887
4/03/2009,91344.874,9.3,0,6.6,30.4,13.6,57,16,7.17,27.96,0,1,6.12E-17,0.974927912,-0.222520934,0.743144825,0.669130606,0.88406751,0.467359217,0.935016243,0.354604887
5/03/2009,97004.852,8.9,0,10,34.3,17,67,12,5.03,27.37,0,1,6.12E-17,0.433883739,-0.900968868,0.866025404,0.5,0.891981346,0.452072204,0.935016243,0.354604887
6/03/2009,99595.136,9,0,8,34.5,15.2,73,12,5.11,27.69,0,1,6.12E-17,-0.433883739,-0.900968868,0.951056516,0.309016994,0.89963087,0.436651232,0.935016243,0.354604887
7/03/2009,87059.424,9.4,0,11.6,31.6,17.1,64,21,7.72,27.28,0,1,6.12E-17,-0.974927912,-0.222520934,0.994521895,0.104528463,0.907013813,0.421100871,0.935016243,0.354604887
8/03/2009,86315.71,9.3,0,8,35,17.2,61,15,5.6,26.3,0,1,6.12E-17,-0.781831482,0.623489802,0.994521895,-0.104528463,0.914127988,0.405425728,0.935016243,0.354604887
9/03/2009,104579.852,8.2,0,10,35.3,15,66,12,3.92,26.75,0,1,6.12E-17,0,1,0.951056516,-0.309016994,0.920971288,0.38963045,0.970941817,0.239315664
10/03/2009,109523.264,8.7,0,9,38.3,14.9,68,10,3.87,26.55,0,1,6.12E-17,0.781831482,0.623489802,0.866025404,-0.5,0.927541684,0.373719715,0.970941817,0.239315664
11/03/2009,99185.298,6.5,0,8.8,30.8,12.7,74,26,4.45,20.84,0,1,6.12E-17,0.974927912,-0.222520934,0.743144825,-0.669130606,0.933837229,0.357698239,0.970941817,0.239315664
12/03/2009,94680.104,4.9,0,5.4,27.1,18.6,82,46,4.47,18.36,0,1,6.12E-17,0.433883739,-0.900968868,0.587785252,-0.809016994,0.939856058,0.341570769,0.970941817,0.239315664
13/03/2009,90112.234,6.8,0,7,28.3,14.2,70,27,5.17,25.55,0,1,6.12E-17,-0.433883739,-0.900968868,0.406736643,-0.913545458,0.945596387,0.325342085,0.970941817,0.239315664
14/03/2009,84171.112,8.6,0,8.2,31.1,13.9,57,19,6.61,24.74,0,1,6.12E-17,-0.974927912,-0.222520934,0.207911691,-0.978147601,0.951056516,0.309016994,0.970941817,0.239315664
15/03/2009,94058.546,11.5,0,12.2,39.7,16.5,54,12,6.98,21.68,0,1,6.12E-17,-0.781831482,0.623489802,5.67E-16,-1,0.956234827,0.292600336,0.970941817,0.239315664
16/03/2009,107727.704,6.4,0,5.4,32.2,15.9,81,29,3.76,25.02,0,1,6.12E-17,0,1,-0.207911691,-0.978147601,0.961129784,0.276096973,0.992708874,0.12053668
17/03/2009,95825.712,4,0,7.4,25.6,16.2,94,52,4.8,15.81,0,1,6.12E-17,0.781831482,0.623489802,-0.406736643,-0.913545458,0.965739938,0.259511797,0.992708874,0.12053668
18/03/2009,91341.684,4.9,0.6,4,24.2,12.6,96,37,4.68,23.16,0,1,6.12E-17,0.974927912,-0.222520934,-0.587785252,-0.809016994,0.970063922,0.242849722,0.992708874,0.12053668
19/03/2009,89927.768,4.9,0,6.2,25.9,8.5,91,33,3.45,24.4,0,1,6.12E-17,0.433883739,-0.900968868,-0.743144825,-0.669130606,0.974100455,0.226115686,0.992708874,0.12053668
20/03/2009,89219.332, ,0,8.4,24.8,11.8,92,40,4.56, ,0,1,6.12E-17,-0.433883739,-0.900968868,-0.866025404,-0.5,0.977848342,0.209314646,0.992708874,0.12053668
21/03/2009,79446.144, ,2,3.2,24,10.9,97,34,3.3, ,0,1,6.12E-17,-0.974927912,-0.222520934,-0.951056516,-0.309016994,0.98130647,0.192451582,0.992708874,0.12053668
22/03/2009,75303.608, ,0,6.2,24.1,6.4,97,37,2.97, ,0,1,6.12E-17,-0.781831482,0.623489802,-0.994521895,-0.104528463,0.984473817,0.17553149,0.992708874,0.12053668
23/03/2009,89694.98,3.6,0,4.4,24.2,11.9,95,57,3.51,19.15,0,1,6.12E-17,0,1,-0.994521895,0.104528463,0.987349442,0.158559385,1,-1.61E-16
24/03/2009,90826.028,4.3,1.8,2.8,25,12,97,39,3.29,21.88,0,1,6.12E-17,0.781831482,0.623489802,-0.951056516,0.309016994,0.989932495,0.141540295,1,-1.61E-16
25/03/2009,90935.53,4.5,0,4.8,26,12.4,97,41,3.51,23.06,0,1,6.12E-17,0.974927912,-0.222520934,-0.866025404,0.5,0.992222209,0.124479264,1,-1.61E-16
26/03/2009,96244.736,7.5,0,7.2,32.5,14.6,90,26,6.25,23.35,0,1,6.12E-17,0.433883739,-0.900968868,-0.743144825,0.669130606,0.994217907,0.107381347,1,-1.61E-16
27/03/2009,100020.502, ,0,6.8,37.5,14.2,91,14,3.43, ,0,1,6.12E-17,-0.433883739,-0.900968868,-0.587785252,0.809016994,0.995918996,0.09025161,1,-1.61E-16
28/03/2009,83762.612, ,0,6,29.4,16,90,33,6.53, ,0,1,6.12E-17,-0.974927912,-0.222520934,-0.406736643,0.913545458,0.997324973,0.07309513,1,-1.61E-16
29/03/2009,77215.286, ,0,7.6,26,17.2,70,34,6.8, ,0,1,6.12E-17,-0.781831482,0.623489802,-0.207911691,0.978147601,0.998435421,0.05591699,1,-1.61E-16
30/03/2009,90240.814,5,0,6.2,26.1,17.4,77,45,5.53,19.34,0,1,6.12E-17,0,1,-1.13E-15,1,0.999250011,0.038722281,0.992708874,-0.12053668
31/03/2009,89656.364,5.1,0,5,25.8,13,96,31,5.33,19.23,0,1,6.12E-17,0.781831482,0.623489802,0.207911691,0.978147601,0.999768502,0.021516097,0.992708874,-0.12053668
1/04/2009,87374.092,5.3,0,4,24.4,11.4,80,26,4.96,22.06,0,0.866025404,-0.5,0.974927912,-0.222520934,0.207911691,0.978147601,0.99999074,0.004303538,0.992708874,-0.12053668
2/04/2009,89133.828,5.5,0,5.8,26.2,9.4,80,25,4.4,22.6,0,0.866025404,-0.5,0.433883739,-0.900968868,0.406736643,0.913545458,0.999916659,-0.012910296,0.992708874,-0.12053668
3/04/2009,88941.18,6.8,0,5.6,28.1,13.8,71,23,6.51,20.5,0,0.866025404,-0.5,-0.433883739,-0.900968868,0.587785252,0.809016994,0.999546281,-0.030120305,0.992708874,-0.12053668
4/04/2009,82308.614,7.4,0,6.4,29.2,14.6,60,19,5.99,22.3,0,0.866025404,-0.5,-0.974927912,-0.222520934,0.743144825,0.669130606,0.998879716,-0.047321388,0.992708874,-0.12053668
5/04/2009,78583.908,7,0,7,27.9,13.9,72,22,6.55,22.2,0,0.866025404,-0.5,-0.781831482,0.623489802,0.866025404,0.5,0.997917161,-0.064508449,0.992708874,-0.12053668
6/04/2009,91199.48,7.6,0,8.4,29.2,14.7,64,17,6.36,22.32,0,0.866025404,-0.5,0,1,0.951056516,0.309016994,0.996658902,-0.081676395,0.970941817,-0.239315664
7/04/2009,94116.376,7.1,0,7.4,31.6,17.2,52,16,4.54,22.04,0,0.866025404,-0.5,0.781831482,0.623489802,0.994521895,0.104528463,0.995105311,-0.098820139,0.970941817,-0.239315664
8/04/2009,96776.066,7.3,0,7.4,33.6,17.4,55,11,4.44,20.64,0,0.866025404,-0.5,0.974927912,-0.222520934,0.994521895,-0.104528463,0.993256849,-0.1159346,0.970941817,-0.239315664
9/04/2009,97174.566,6.8,0,7.2,34,14.6,51,11,3.71,20.96,0,0.866025404,-0.5,0.433883739,-0.900968868,0.951056516,-0.309016994,0.991114064,-0.133014707,0.970941817,-0.239315664
10/04/2009,83279.322,9.1,0,7.8,35.5,17.2,65,9,6.15,20.87,1,0.866025404,-0.5,-0.433883739,-0.900968868,0.866025404,-0.5,0.98867759,-0.150055398,0.970941817,-0.239315664
11/04/2009,83603.528,4.8,0,5.6,31.1,14.1,95,26,3,19.48,0,0.866025404,-0.5,-0.974927912,-0.222520934,0.743144825,-0.669130606,0.98594815,-0.167051626,0.970941817,-0.239315664
12/04/2009,81150.872,10.4,0,6.8,34.2,15.6,87,4,8.98,20.46,0,0.866025404,-0.5,-0.781831482,0.623489802,0.587785252,-0.809016994,0.982926552,-0.183998352,0.970941817,-0.239315664
13/04/2009,78587.954,4.3,0,12.2,24.6,20.8,94,37,7.73,7.2,1,0.866025404,-0.5,0,1,0.406736643,-0.913545458,0.979613692,-0.200890555,0.935016243,-0.354604887
14/04/2009,89269.532,4.7,6.2,3.8,28.2,15.3,89,36,4.21,18.67,0,0.866025404,-0.5,0.781831482,0.623489802,0.207911691,-0.978147601,0.976010551,-0.21772323,0.935016243,-0.354604887
15/04/2009,88251.638,5.2,0,4.8,26.9,14.3,66,28,4.4,18.93,0,0.866025404,-0.5,0.974927912,-0.222520934,5.67E-16,-1,0.972118197,-0.23449139,0.935016243,-0.354604887
16/04/2009,88743.106,5,0,6,28.6,13.8,78,34,4.11,19.3,0,0.866025404,-0.5,0.433883739,-0.900968868,-0.207911691,-0.978147601,0.967937783,-0.251190064,0.935016243,-0.354604887
17/04/2009,89283.39,4.7,0,4.6,29.9,13.6,88,34,3.77,17.62,0,0.866025404,-0.5,-0.433883739,-0.900968868,-0.406736643,-0.913545458,0.963470549,-0.267814305,0.935016243,-0.354604887
18/04/2009,81255.704,3.8,0,5.2,25.6,16.2,77,38,4.01,10.67,0,0.866025404,-0.5,-0.974927912,-0.222520934,-0.587785252,-0.809016994,0.958717817,-0.284359187,0.935016243,-0.354604887
19/04/2009,78811.596,4.6,0.6,2.4,30,17,94,35,3.63,19.02,0,0.866025404,-0.5,-0.781831482,0.623489802,-0.743144825,-0.669130606,0.953680997,-0.300819808,0.935016243,-0.354604887
20/04/2009,91220.206,3.7,0,4.6,27.9,13.3,99,43,2.77,19.01,0,0.866025404,-0.5,0,1,-0.866025404,-0.5,0.94836158,-0.317191289,0.885456026,-0.464723172
21/04/2009,92353.804,5,0,4,30.6,13.9,96,32,4.06,18.79,0,0.866025404,-0.5,0.781831482,0.623489802,-0.951056516,-0.309016994,0.942761143,-0.333468779,0.885456026,-0.464723172
22/04/2009,87862.886,4.1,0,5,22.1,12.1,97,32,6.28,14.12,0,0.866025404,-0.5,0.974927912,-0.222520934,-0.994521895,-0.104528463,0.936881346,-0.349647455,0.885456026,-0.464723172
23/04/2009,87484.562,3.3,0,4.2,21.5,3.7,90,37,3.63,15.83,0,0.866025404,-0.5,0.433883739,-0.900968868,-0.994521895,0.104528463,0.930723931,-0.365722523,0.885456026,-0.464723172
24/04/2009,87369.848,2.9,0,4.4,23.2,9.2,96,52,3.37,14.52,0,0.866025404,-0.5,-0.433883739,-0.900968868,-0.951056516,0.309016994,0.924290722,-0.38168922,0.885456026,-0.464723172
25/04/2009,76887.54,2.8,0,2.8,23.1,11.8,97,49,3.04,14.48,1,0.866025404,-0.5,-0.974927912,-0.222520934,-0.866025404,0.5,0.917583626,-0.397542814,0.885456026,-0.464723172
26/04/2009,74117.962,3.3,0,3.2,26.3,7.5,99,37,2.5,17.78,0,0.866025404,-0.5,-0.781831482,0.623489802,-0.743144825,0.669130606,0.91060463,-0.413278608,0.885456026,-0.464723172
27/04/2009,78349.748,4.5,0,3.2,28.9,11.9,92,24,3.39,17.89,1,0.866025404,-0.5,0,1,-0.587785252,0.809016994,0.903355802,-0.428891938,0.822983866,-0.568064747
28/04/2009,89337.446,4.7,0,5,28.5,11.4,92,31,4.16,18.25,0,0.866025404,-0.5,0.781831482,0.623489802,-0.406736643,0.913545458,0.895839291,-0.444378178,0.822983866,-0.568064747
29/04/2009,89252.948,4.7,0,6.2,26.5,16.4,89,26,5.19,14.45,0,0.866025404,-0.5,0.974927912,-0.222520934,-0.207911691,0.978147601,0.888057323,-0.459732739,0.822983866,-0.568064747
30/04/2009,89007.582,3.8,0,4.2,24.5,9.3,93,35,3.9,17.73,0,0.866025404,-0.5,0.433883739,-0.900968868,-1.13E-15,1,0.880012204,-0.474951072,0.822983866,-0.568064747
1/05/2009,87621.298,5.5,0,4.6,25.2,10.8,69,28,6.52,17.85,0,0.5,-0.866025404,-0.433883739,-0.900968868,0.207911691,0.978147601,0.871706319,-0.490028666,0.822983866,-0.568064747
2/05/2009,79685.178,5.2,0,6.2,28.5,13.1,79,23,4.53,17.78,0,0.5,-0.866025404,-0.974927912,-0.222520934,0.406736643,0.913545458,0.863142128,-0.504961055,0.822983866,-0.568064747
3/05/2009,75742.174,4.2,0,4.2,27.4,10,83,19,3.27,16.25,0,0.5,-0.866025404,-0.781831482,0.623489802,0.587785252,0.809016994,0.85432217,-0.519743812,0.822983866,-0.568064747
4/05/2009,86583.102,4.8,0,4.4,28,11.4,60,16,3.4,17.49,0,0.5,-0.866025404,0,1,0.743144825,0.669130606,0.845249057,-0.534372558,0.748510748,-0.663122658
5/05/2009,86727.28,5.3,0,4,27.9,9.9,63,17,4.19,17.35,0,0.5,-0.866025404,0.781831482,0.623489802,0.866025404,0.5,0.835925479,-0.548842958,0.748510748,-0.663122658
6/05/2009,87380.34,5.8,0,6.8,27.3,11.9,51,20,5.1,17.29,0,0.5,-0.866025404,0.974927912,-0.222520934,0.951056516,0.309016994,0.826354199,-0.563150724,0.748510748,-0.663122658
7/05/2009,87123.21,4.7,0,3.4,26,12.7,63,22,3.96,17.01,0,0.5,-0.866025404,0.433883739,-0.900968868,0.994521895,0.104528463,0.816538051,-0.577291617,0.748510748,-0.663122658
8/05/2009,85248.21,4.3,0,4.2,25.5,10,71,22,3.77,16.74,0,0.5,-0.866025404,-0.433883739,-0.900968868,0.994521895,-0.104528463,0.806479946,-0.591261445,0.748510748,-0.663122658
9/05/2009,77021.856,4.4,0,4.8,25.8,12.3,70,21,3.79,16.65,0,0.5,-0.866025404,-0.974927912,-0.222520934,0.951056516,-0.309016994,0.796182864,-0.60505607,0.748510748,-0.663122658
10/05/2009,74598.65,3,0,3.6,23.6,9.3,79,25,2.49,11.68,0,0.5,-0.866025404,-0.781831482,0.623489802,0.866025404,-0.5,0.785649855,-0.618671403,0.748510748,-0.663122658
11/05/2009,86182.682,4,0,2.2,26.4,11.9,80,22,3.32,16.21,0,0.5,-0.866025404,0,1,0.743144825,-0.669130606,0.774884041,-0.632103411,0.663122658,-0.748510748
12/05/2009,86044.086,5.5,0,5.4,24.6,14.2,72,29,7.41,16.25,0,0.5,-0.866025404,0.781831482,0.623489802,0.587785252,-0.809016994,0.763888613,-0.645348113,0.663122658,-0.748510748
13/05/2009,87003.462,4.1,0,4.8,24.9,12.2,92,27,4.58,15.64,0,0.5,-0.866025404,0.974927912,-0.222520934,0.406736643,-0.913545458,0.752666828,-0.658401585,0.663122658,-0.748510748
14/05/2009,87325.814,3.9,0,4.4,24.6,9.4,84,25,3.73,16.1,0,0.5,-0.866025404,0.433883739,-0.900968868,0.207911691,-0.978147601,0.741222011,-0.671259958,0.663122658,-0.748510748
15/05/2009,87302.84,3.8,0,3,25.6,8.4,76,21,3,16.07,0,0.5,-0.866025404,-0.433883739,-0.900968868,5.67E-16,-1,0.729557554,-0.683919422,0.663122658,-0.748510748
