Date,Operational Demand (MW),Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad,state_holiday,sin_month,cos_month,sin_Day_of_week,cos_Day_of_week,sin_Day_of_month,cos_Day_of_month,sin_Day_of_year,cos_Day_of_year,sin_week_of_year,cos_week_of_year
2009-01-01,95141.184,11.2,0.0,11.6,37.2,18.8,65.0,20.0,6.1,34.01,1,0.5,0.866025404,0.433883739,-0.900968868,0.207911691,0.978147601,0.017213356,0.999851839,0.12053668,0.992708874
2009-01-02,108058.504,10.2,0.0,12.8,36.1,21.9,70.0,25.0,5.31,34.25,0,0.5,0.866025404,-0.433883739,-0.900968868,0.406736643,0.913545458,0.034421612,0.999407401,0.12053668,0.992708874
2009-01-03,95788.86,9.4,0.0,11.8,34.4,20.3,79.0,29.0,5.45,34.11,0,0.5,0.866025404,-0.974927912,-0.222520934,0.587785252,0.809016994,0.051619667,0.998666816,0.12053668,0.992708874
2009-01-04,93777.404,10.5,0.0,11.2,36.5,18.5,62.0,20.0,5.25,34.05,0,0.5,0.866025404,-0.781831482,0.623489802,0.743144825,0.669130606,0.068802427,0.997630305,0.12053668,0.992708874
2009-01-05,112678.424,11.9,0.0,11.4,37.2,21.8,63.0,17.0,6.77,34.18,0,0.5,0.866025404,0.0,1.0,0.866025404,0.5,0.085964799,0.996298175,0.239315664,0.970941817
2009-01-06,111824.976,10.1,0.0,12.0,36.4,19.7,73.0,26.0,5.42,33.82,0,0.5,0.866025404,0.781831482,0.623489802,0.951056516,0.309016994,0.103101697,0.99467082,0.239315664,0.970941817
2009-01-07,110104.118,10.7,0.0,12.0,36.3,18.9,63.0,21.0,5.83,33.85,0,0.5,0.866025404,0.974927912,-0.222520934,0.994521895,0.104528463,0.120208045,0.992748722,0.239315664,0.970941817
2009-01-08,114229.828,10.5,0.0,10.8,37.2,20.3,60.0,24.0,5.19,33.96,0,0.5,0.866025404,0.433883739,-0.900968868,0.994521895,-0.104528463,0.137278772,0.990532452,0.239315664,0.970941817
2009-01-09,113488.238,10.3,0.0,12.6,37.1,19.1,67.0,27.0,5.28,34.4,0,0.5,0.866025404,-0.433883739,-0.900968868,0.951056516,-0.309016994,0.154308821,0.988022666,0.239315664,0.970941817
2009-01-10,103767.418,10.5,0.0,11.2,35.7,20.5,58.0,20.0,5.23,34.29,0,0.5,0.866025404,-0.974927912,-0.222520934,0.866025404,-0.5,0.171293144,0.985220107,0.239315664,0.970941817
2009-01-11,103885.72,11.3,0.0,12.0,39.1,21.2,60.0,12.0,4.84,34.25,0,0.5,0.866025404,-0.781831482,0.623489802,0.743144825,-0.669130606,0.18822671,0.982125606,0.239315664,0.970941817
2009-01-12,100542.602,6.8,0.0,11.4,28.4,13.5,91.0,43.0,6.58,29.12,0,0.5,0.866025404,0.0,1.0,0.587785252,-0.809016994,0.2051045,0.97874008,0.354604887,0.935016243
2009-01-13,92333.888,7.0,0.0,9.4,26.9,10.3,93.0,27.0,4.88,32.17,0,0.5,0.866025404,0.781831482,0.623489802,0.406736643,-0.913545458,0.221921513,0.975064532,0.354604887,0.935016243
2009-01-14,95147.1,8.7,0.0,9.6,31.7,14.6,71.0,23.0,5.34,31.29,0,0.5,0.866025404,0.974927912,-0.222520934,0.207911691,-0.978147601,0.238672766,0.971100052,0.354604887,0.935016243
2009-01-15,113699.454,13.6,0.0,10.6,39.8,19.0,56.0,13.0,7.64,33.39,0,0.5,0.866025404,0.433883739,-0.900968868,5.67e-16,-1.0,0.255353295,0.966847814,0.354604887,0.935016243
2009-01-16,126200.296,13.4,0.0,13.8,43.0,22.5,80.0,9.0,6.51,33.38,0,0.5,0.866025404,-0.433883739,-0.900968868,-0.207911691,-0.978147601,0.271958158,0.962309077,0.354604887,0.935016243
2009-01-17,97772.34,7.5,0.0,13.2,32.6,17.9,82.0,31.0,4.93,24.91,0,0.5,0.866025404,-0.974927912,-0.222520934,-0.406736643,-0.913545458,0.288482433,0.957485188,0.354604887,0.935016243
2009-01-18,88782.604,7.8,0.0,8.6,33.5,21.9,55.0,28.0,5.1,18.75,0,0.5,0.866025404,-0.781831482,0.623489802,-0.587785252,-0.809016994,0.304921225,0.952377576,0.354604887,0.935016243
2009-01-19,96426.502,8.0,12.6,8.0,30.0,15.7,90.0,34.0,6.83,31.88,0,0.5,0.866025404,0.0,1.0,-0.743144825,-0.669130606,0.321269662,0.946987753,0.464723172,0.885456026
2009-01-20,95562.286,8.7,0.0,8.0,30.1,15.5,76.0,24.0,5.76,33.27,0,0.5,0.866025404,0.781831482,0.623489802,-0.866025404,-0.5,0.3375229,0.941317318,0.464723172,0.885456026
2009-01-21,95787.974,7.1,0.0,10.0,27.3,15.4,84.0,41.0,5.94,32.51,0,0.5,0.866025404,0.974927912,-0.222520934,-0.951056516,-0.309016994,0.353676122,0.935367949,0.464723172,0.885456026
2009-01-22,98330.458,6.6,0.0,8.6,28.7,18.7,90.0,48.0,5.66,29.24,0,0.5,0.866025404,0.433883739,-0.900968868,-0.994521895,-0.104528463,0.369724543,0.929141411,0.464723172,0.885456026
2009-01-23,99124.008,7.1,0.0,9.0,28.9,20.0,82.0,46.0,5.59,30.96,0,0.5,0.866025404,-0.433883739,-0.900968868,-0.994521895,0.104528463,0.385663406,0.922639549,0.464723172,0.885456026
2009-01-24,89807.866,7.7,0.0,7.6,31.0,13.1,97.0,23.0,3.99,33.12,0,0.5,0.866025404,-0.974927912,-0.222520934,-0.951056516,0.309016994,0.401487989,0.915864288,0.464723172,0.885456026
2009-01-25,93933.688,10.2,0.0,9.6,38.6,17.0,81.0,18.0,4.78,32.74,0,0.5,0.866025404,-0.781831482,0.623489802,-0.866025404,0.5,0.417193603,0.908817637,0.464723172,0.885456026
2009-01-26,93263.058,7.3,0.0,10.0,30.8,17.5,93.0,40.0,4.63,32.05,1,0.5,0.866025404,0.0,1.0,-0.743144825,0.669130606,0.432775593,0.901501684,0.568064747,0.822983866
2009-01-27,105533.124,8.0,0.0,8.8,34.5,17.1,84.0,34.0,5.24,26.57,0,0.5,0.866025404,0.781831482,0.623489802,-0.587785252,0.809016994,0.448229342,0.893918597,0.568064747,0.822983866
2009-01-28,103643.022,6.1,0.0,10.4,31.2,21.7,80.0,49.0,5.18,20.77,0,0.5,0.866025404,0.974927912,-0.222520934,-0.406736643,0.913545458,0.463550271,0.886070622,0.568064747,0.822983866
2009-01-29,96603.622,4.5,0.0,7.2,25.6,19.7,77.0,53.0,5.38,13.39,0,0.5,0.866025404,0.433883739,-0.900968868,-0.207911691,0.978147601,0.47873384,0.877960085,0.568064747,0.822983866
2009-01-30,99881.842,5.7,0.0,4.0,32.1,18.9,80.0,43.0,3.5,20.46,0,0.5,0.866025404,-0.433883739,-0.900968868,-1.13e-15,1.0,0.49377555,0.869589389,0.568064747,0.822983866
2009-01-31,108363.006,8.0,0.0,5.6,35.1,21.6,72.0,39.0,5.52,24.76,0,0.5,0.866025404,-0.974927912,-0.222520934,0.207911691,0.978147601,0.508670944,0.860961016,0.568064747,0.822983866
2009-02-01,112592.464,0.0,0.4,6.4,37.4,23.3,0.0,0.0,0.0,30.14,0,0.866025404,0.5,-0.781831482,0.623489802,0.207911691,0.978147601,0.523415607,0.852077521,0.568064747,0.822983866
2009-02-02,129573.502,9.4,0.0,10.6,39.1,21.0,93.0,20.0,4.36,30.87,0,0.866025404,0.5,0.0,1.0,0.406736643,0.913545458,0.538005172,0.842941537,0.663122658,0.748510748
2009-02-03,118555.45,7.5,0.0,10.2,32.7,18.6,96.0,32.0,4.11,31.03,0,0.866025404,0.5,0.781831482,0.623489802,0.587785252,0.809016994,0.552435313,0.833555772,0.663122658,0.748510748
2009-02-04,106243.238,9.2,0.0,8.0,33.3,20.4,75.0,29.0,6.51,30.67,0,0.866025404,0.5,0.974927912,-0.222520934,0.743144825,0.669130606,0.566701756,0.823923006,0.663122658,0.748510748
2009-02-05,101246.794,9.4,0.0,11.2,33.2,17.3,64.0,25.0,6.3,30.18,0,0.866025404,0.5,0.433883739,-0.900968868,0.866025404,0.5,0.580800273,0.814046094,0.663122658,0.748510748
2009-02-06,93098.38,7.6,0.0,10.6,27.0,15.2,74.0,35.0,7.87,29.68,0,0.866025404,0.5,-0.433883739,-0.900968868,0.951056516,0.309016994,0.594726687,0.803927962,0.663122658,0.748510748
2009-02-07,81551.858,6.8,0.0,9.0,27.3,9.4,89.0,29.0,5.05,30.61,0,0.866025404,0.5,-0.974927912,-0.222520934,0.994521895,0.104528463,0.60847687,0.793571609,0.663122658,0.748510748
2009-02-08,84909.734,10.4,0.0,9.4,32.9,15.4,55.0,14.0,6.74,31.25,0,0.866025404,0.5,-0.781831482,0.623489802,0.994521895,-0.104528463,0.622046748,0.782980104,0.663122658,0.748510748
2009-02-09,107845.162,12.1,0.0,12.8,34.6,17.6,57.0,11.0,8.58,31.23,0,0.866025404,0.5,0.0,1.0,0.951056516,-0.309016994,0.635432301,0.772156584,0.748510748,0.663122658
2009-02-10,115460.272,12.2,0.0,12.6,36.8,19.7,55.0,12.0,7.73,30.18,0,0.866025404,0.5,0.781831482,0.623489802,0.866025404,-0.5,0.648629561,0.761104259,0.748510748,0.663122658
2009-02-11,126666.916,11.3,0.0,10.4,39.2,23.0,39.0,9.0,5.13,30.47,0,0.866025404,0.5,0.974927912,-0.222520934,0.743144825,-0.669130606,0.661634618,0.749826401,0.748510748,0.663122658
2009-02-12,120890.514,11.9,0.0,11.2,39.5,22.3,53.0,8.0,6.61,24.28,0,0.866025404,0.5,0.433883739,-0.900968868,0.587785252,-0.809016994,0.674443619,0.738326354,0.748510748,0.663122658
2009-02-13,102369.796,6.4,0.0,11.8,28.1,21.7,74.0,43.0,6.97,19.16,0,0.866025404,0.5,-0.433883739,-0.900968868,0.406736643,-0.913545458,0.687052767,0.726607525,0.748510748,0.663122658
2009-02-14,87550.34,5.5,0.2,7.4,29.1,18.8,75.0,33.0,5.8,8.31,0,0.866025404,0.5,-0.974927912,-0.222520934,0.207911691,-0.978147601,0.699458327,0.714673386,0.748510748,0.663122658
2009-02-15,92633.094,6.9,0.0,3.6,32.4,15.9,94.0,28.0,3.54,28.49,0,0.866025404,0.5,-0.781831482,0.623489802,5.67e-16,-1.0,0.711656622,0.702527474,0.748510748,0.663122658
2009-02-16,99753.882,6.3,0.0,6.8,27.5,18.2,93.0,39.0,6.01,26.0,0,0.866025404,0.5,0.0,1.0,-0.207911691,-0.978147601,0.723644038,0.690173388,0.822983866,0.568064747
2009-02-17,97229.23,0.0,0.0,9.0,31.9,16.0,74.0,25.0,5.57,0.0,0,0.866025404,0.5,0.781831482,0.623489802,-0.406736643,-0.913545458,0.735417023,0.677614789,0.822983866,0.568064747
2009-02-18,97790.706,0.0,0.0,8.0,32.0,17.4,64.0,19.0,6.39,0.0,0,0.866025404,0.5,0.974927912,-0.222520934,-0.587785252,-0.809016994,0.746972088,0.664855398,0.822983866,0.568064747
2009-02-19,101164.864,9.7,0.0,11.6,33.8,16.7,60.0,20.0,6.26,29.55,0,0.866025404,0.5,0.433883739,-0.900968868,-0.743144825,-0.669130606,0.758305808,0.651898996,0.822983866,0.568064747
2009-02-20,110369.836,11.5,0.0,11.0,36.4,18.4,62.0,17.0,7.8,29.47,0,0.866025404,0.5,-0.433883739,-0.900968868,-0.866025404,-0.5,0.769414827,0.638749422,0.822983866,0.568064747
2009-02-21,109298.892,11.1,0.0,14.2,39.9,21.0,50.0,15.0,6.26,22.06,0,0.866025404,0.5,-0.974927912,-0.222520934,-0.951056516,-0.309016994,0.780295851,0.625410573,0.822983866,0.568064747
2009-02-22,91539.608,8.3,0.0,11.8,31.7,20.0,69.0,30.0,6.1,27.53,0,0.866025404,0.5,-0.781831482,0.623489802,-0.994521895,-0.104528463,0.790945657,0.611886401,0.822983866,0.568064747
2009-02-23,105077.748,8.8,0.0,7.4,34.3,17.2,63.0,26.0,5.66,26.67,0,0.866025404,0.5,0.0,1.0,-0.994521895,0.104528463,0.801361088,0.598180914,0.885456026,0.464723172
2009-02-24,98742.944,4.7,0.0,7.2,25.4,18.4,89.0,52.0,4.24,21.44,0,0.866025404,0.5,0.781831482,0.623489802,-0.951056516,0.309016994,0.811539059,0.584298174,0.885456026,0.464723172
2009-02-25,90360.466,3.7,0.0,6.0,23.5,12.9,93.0,52.0,4.7,14.56,0,0.866025404,0.5,0.974927912,-0.222520934,-0.866025404,0.5,0.821476553,0.570242293,0.885456026,0.464723172
2009-02-26,88017.152,4.8,4.8,3.8,23.9,8.3,99.0,38.0,4.06,24.25,0,0.866025404,0.5,0.433883739,-0.900968868,-0.743144825,0.669130606,0.831170626,0.556017437,0.885456026,0.464723172
2009-02-27,89409.964,7.5,0.0,6.4,30.2,13.7,77.0,24.0,5.29,27.03,0,0.866025404,0.5,-0.433883739,-0.900968868,-0.587785252,0.809016994,0.840618406,0.541627821,0.885456026,0.464723172
2009-02-28,90615.81,9.0,0.0,6.6,36.1,15.4,83.0,21.0,5.94,24.3,0,0.866025404,0.5,-0.974927912,-0.222520934,-0.406736643,0.913545458,0.849817092,0.527077709,0.885456026,0.464723172
2009-03-01,92563.23,6.6,1.6,8.2,32.9,22.4,84.0,44.0,6.06,20.53,0,1.0,6.12e-17,-0.781831482,0.623489802,0.207911691,0.978147601,0.858763958,0.512371412,0.885456026,0.464723172
2009-03-02,78662.826,6.5,0.0,7.4,24.7,18.4,86.0,34.0,9.01,23.73,1,1.0,6.12e-17,0.0,1.0,0.406736643,0.913545458,0.867456355,0.497513289,0.935016243,0.354604887
2009-03-03,86739.28,6.4,0.0,10.4,26.2,6.1,88.0,20.0,4.76,27.22,0,1.0,6.12e-17,0.781831482,0.623489802,0.587785252,0.809016994,0.875891705,0.482507742,0.935016243,0.354604887
2009-03-04,91344.874,9.3,0.0,6.6,30.4,13.6,57.0,16.0,7.17,27.96,0,1.0,6.12e-17,0.974927912,-0.222520934,0.743144825,0.669130606,0.88406751,0.467359217,0.935016243,0.354604887
2009-03-05,97004.852,8.9,0.0,10.0,34.3,17.0,67.0,12.0,5.03,27.37,0,1.0,6.12e-17,0.433883739,-0.900968868,0.866025404,0.5,0.891981346,0.452072204,0.935016243,0.354604887
2009-03-06,99595.136,9.0,0.0,8.0,34.5,15.2,73.0,12.0,5.11,27.69,0,1.0,6.12e-17,-0.433883739,-0.900968868,0.951056516,0.309016994,0.89963087,0.436651232,0.935016243,0.354604887
2009-03-07,87059.424,9.4,0.0,11.6,31.6,17.1,64.0,21.0,7.72,27.28,0,1.0,6.12e-17,-0.974927912,-0.222520934,0.994521895,0.104528463,0.907013813,0.421100871,0.935016243,0.354604887
2009-03-08,86315.71,9.3,0.0,8.0,35.0,17.2,61.0,15.0,5.6,26.3,0,1.0,6.12e-17,-0.781831482,0.623489802,0.994521895,-0.104528463,0.914127988,0.405425728,0.935016243,0.354604887
2009-03-09,104579.852,8.2,0.0,10.0,35.3,15.0,66.0,12.0,3.92,26.75,0,1.0,6.12e-17,0.0,1.0,0.951056516,-0.309016994,0.920971288,0.38963045,0.970941817,0.239315664
2009-03-10,109523.264,8.7,0.0,9.0,38.3,14.9,68.0,10.0,3.87,26.55,0,1.0,6.12e-17,0.781831482,0.623489802,0.866025404,-0.5,0.927541684,0.373719715,0.970941817,0.239315664
2009-03-11,99185.298,6.5,0.0,8.8,30.8,12.7,74.0,26.0,4.45,20.84,0,1.0,6.12e-17,0.974927912,-0.222520934,0.743144825,-0.669130606,0.933837229,0.357698239,0.970941817,0.239315664
2009-03-12,94680.104,4.9,0.0,5.4,27.1,18.6,82.0,46.0,4.47,18.36,0,1.0,6.12e-17,0.433883739,-0.900968868,0.587785252,-0.809016994,0.939856058,0.341570769,0.970941817,0.239315664
2009-03-13,90112.234,6.8,0.0,7.0,28.3,14.2,70.0,27.0,5.17,25.55,0,1.0,6.12e-17,-0.433883739,-0.900968868,0.406736643,-0.913545458,0.945596387,0.325342085,0.970941817,0.239315664
2009-03-14,84171.112,8.6,0.0,8.2,31.1,13.9,57.0,19.0,6.61,24.74,0,1.0,6.12e-17,-0.974927912,-0.222520934,0.207911691,-0.978147601,0.951056516,0.309016994,0.970941817,0.239315664
2009-03-15,94058.546,11.5,0.0,12.2,39.7,16.5,54.0,12.0,6.98,21.68,0,1.0,6.12e-17,-0.781831482,0.623489802,5.67e-16,-1.0,0.956234827,0.292600336,0.970941817,0.239315664
2009-03-16,107727.704,6.4,0.0,5.4,32.2,15.9,81.0,29.0,3.76,25.02,0,1.0,6.12e-17,0.0,1.0,-0.207911691,-0.978147601,0.961129784,0.276096973,0.992708874,0.12053668
2009-03-17,95825.712,4.0,0.0,7.4,25.6,16.2,94.0,52.0,4.8,15.81,0,1.0,6.12e-17,0.781831482,0.623489802,-0.406736643,-0.913545458,0.965739938,0.259511797,0.992708874,0.12053668
2009-03-18,91341.684,4.9,0.6,4.0,24.2,12.6,96.0,37.0,4.68,23.16,0,1.0,6.12e-17,0.974927912,-0.222520934,-0.587785252,-0.809016994,0.970063922,0.242849722,0.992708874,0.12053668
2009-03-19,89927.768,4.9,0.0,6.2,25.9,8.5,91.0,33.0,3.45,24.4,0,1.0,6.12e-17,0.433883739,-0.900968868,-0.743144825,-0.669130606,0.974100455,0.226115686,0.992708874,0.12053668
2009-03-20,89219.332,0.0,0.0,8.4,24.8,11.8,92.0,40.0,4.56,0.0,0,1.0,6.12e-17,-0.433883739,-0.900968868,-0.866025404,-0.5,0.977848342,0.209314646,0.992708874,0.12053668
2009-03-21,79446.144,0.0,2.0,3.2,24.0,10.9,97.0,34.0,3.3,0.0,0,1.0,6.12e-17,-0.974927912,-0.222520934,-0.951056516,-0.309016994,0.98130647,0.192451582,0.992708874,0.12053668
2009-03-22,75303.608,0.0,0.0,6.2,24.1,6.4,97.0,37.0,2.97,0.0,0,1.0,6.12e-17,-0.781831482,0.623489802,-0.994521895,-0.104528463,0.984473817,0.17553149,0.992708874,0.12053668
2009-03-23,89694.98,3.6,0.0,4.4,24.2,11.9,95.0,57.0,3.51,19.15,0,1.0,6.12e-17,0.0,1.0,-0.994521895,0.104528463,0.987349442,0.158559385,1.0,-1.61e-16
2009-03-24,90826.028,4.3,1.8,2.8,25.0,12.0,97.0,39.0,3.29,21.88,0,1.0,6.12e-17,0.781831482,0.623489802,-0.951056516,0.309016994,0.989932495,0.141540295,1.0,-1.61e-16
2009-03-25,90935.53,4.5,0.0,4.8,26.0,12.4,97.0,41.0,3.51,23.06,0,1.0,6.12e-17,0.974927912,-0.222520934,-0.866025404,0.5,0.992222209,0.124479264,1.0,-1.61e-16
2009-03-26,96244.736,7.5,0.0,7.2,32.5,14.6,90.0,26.0,6.25,23.35,0,1.0,6.12e-17,0.433883739,-0.900968868,-0.743144825,0.669130606,0.994217907,0.107381347,1.0,-1.61e-16
2009-03-27,100020.502,0.0,0.0,6.8,37.5,14.2,91.0,14.0,3.43,0.0,0,1.0,6.12e-17,-0.433883739,-0.900968868,-0.587785252,0.809016994,0.995918996,0.09025161,1.0,-1.61e-16
2009-03-28,83762.612,0.0,0.0,6.0,29.4,16.0,90.0,33.0,6.53,0.0,0,1.0,6.12e-17,-0.974927912,-0.222520934,-0.406736643,0.913545458,0.997324973,0.07309513,1.0,-1.61e-16
2009-03-29,77215.286,0.0,0.0,7.6,26.0,17.2,70.0,34.0,6.8,0.0,0,1.0,6.12e-17,-0.781831482,0.623489802,-0.207911691,0.978147601,0.998435421,0.05591699,1.0,-1.61e-16
2009-03-30,90240.814,5.0,0.0,6.2,26.1,17.4,77.0,45.0,5.53,19.34,0,1.0,6.12e-17,0.0,1.0,-1.13e-15,1.0,0.999250011,0.038722281,0.992708874,-0.12053668
2009-03-31,89656.364,5.1,0.0,5.0,25.8,13.0,96.0,31.0,5.33,19.23,0,1.0,6.12e-17,0.781831482,0.623489802,0.207911691,0.978147601,0.999768502,0.021516097,0.992708874,-0.12053668
2009-04-01,87374.092,5.3,0.0,4.0,24.4,11.4,80.0,26.0,4.96,22.06,0,0.866025404,-0.5,0.974927912,-0.222520934,0.207911691,0.978147601,0.99999074,0.004303538,0.992708874,-0.12053668
2009-04-02,89133.828,5.5,0.0,5.8,26.2,9.4,80.0,25.0,4.4,22.6,0,0.866025404,-0.5,0.433883739,-0.900968868,0.406736643,0.913545458,0.999916659,-0.012910296,0.992708874,-0.12053668
2009-04-03,88941.18,6.8,0.0,5.6,28.1,13.8,71.0,23.0,6.51,20.5,0,0.866025404,-0.5,-0.433883739,-0.900968868,0.587785252,0.809016994,0.999546281,-0.030120305,0.992708874,-0.12053668
2009-04-04,82308.614,7.4,0.0,6.4,29.2,14.6,60.0,19.0,5.99,22.3,0,0.866025404,-0.5,-0.974927912,-0.222520934,0.743144825,0.669130606,0.998879716,-0.047321388,0.992708874,-0.12053668
2009-04-05,78583.908,7.0,0.0,7.0,27.9,13.9,72.0,22.0,6.55,22.2,0,0.866025404,-0.5,-0.781831482,0.623489802,0.866025404,0.5,0.997917161,-0.064508449,0.992708874,-0.12053668
2009-04-06,91199.48,7.6,0.0,8.4,29.2,14.7,64.0,17.0,6.36,22.32,0,0.866025404,-0.5,0.0,1.0,0.951056516,0.309016994,0.996658902,-0.081676395,0.970941817,-0.239315664
2009-04-07,94116.376,7.1,0.0,7.4,31.6,17.2,52.0,16.0,4.54,22.04,0,0.866025404,-0.5,0.781831482,0.623489802,0.994521895,0.104528463,0.995105311,-0.098820139,0.970941817,-0.239315664
2009-04-08,96776.066,7.3,0.0,7.4,33.6,17.4,55.0,11.0,4.44,20.64,0,0.866025404,-0.5,0.974927912,-0.222520934,0.994521895,-0.104528463,0.993256849,-0.1159346,0.970941817,-0.239315664
2009-04-09,97174.566,6.8,0.0,7.2,34.0,14.6,51.0,11.0,3.71,20.96,0,0.866025404,-0.5,0.433883739,-0.900968868,0.951056516,-0.309016994,0.991114064,-0.133014707,0.970941817,-0.239315664
2009-04-10,83279.322,9.1,0.0,7.8,35.5,17.2,65.0,9.0,6.15,20.87,1,0.866025404,-0.5,-0.433883739,-0.900968868,0.866025404,-0.5,0.98867759,-0.150055398,0.970941817,-0.239315664
2009-04-11,83603.528,4.8,0.0,5.6,31.1,14.1,95.0,26.0,3.0,19.48,0,0.866025404,-0.5,-0.974927912,-0.222520934,0.743144825,-0.669130606,0.98594815,-0.167051626,0.970941817,-0.239315664
2009-04-12,81150.872,10.4,0.0,6.8,34.2,15.6,87.0,4.0,8.98,20.46,0,0.866025404,-0.5,-0.781831482,0.623489802,0.587785252,-0.809016994,0.982926552,-0.183998352,0.970941817,-0.239315664
2009-04-13,78587.954,4.3,0.0,12.2,24.6,20.8,94.0,37.0,7.73,7.2,1,0.866025404,-0.5,0.0,1.0,0.406736643,-0.913545458,0.979613692,-0.200890555,0.935016243,-0.354604887
2009-04-14,89269.532,4.7,6.2,3.8,28.2,15.3,89.0,36.0,4.21,18.67,0,0.866025404,-0.5,0.781831482,0.623489802,0.207911691,-0.978147601,0.976010551,-0.21772323,0.935016243,-0.354604887
2009-04-15,88251.638,5.2,0.0,4.8,26.9,14.3,66.0,28.0,4.4,18.93,0,0.866025404,-0.5,0.974927912,-0.222520934,5.67e-16,-1.0,0.972118197,-0.23449139,0.935016243,-0.354604887
2009-04-16,88743.106,5.0,0.0,6.0,28.6,13.8,78.0,34.0,4.11,19.3,0,0.866025404,-0.5,0.433883739,-0.900968868,-0.207911691,-0.978147601,0.967937783,-0.251190064,0.935016243,-0.354604887
2009-04-17,89283.39,4.7,0.0,4.6,29.9,13.6,88.0,34.0,3.77,17.62,0,0.866025404,-0.5,-0.433883739,-0.900968868,-0.406736643,-0.913545458,0.963470549,-0.267814305,0.935016243,-0.354604887
2009-04-18,81255.704,3.8,0.0,5.2,25.6,16.2,77.0,38.0,4.01,10.67,0,0.866025404,-0.5,-0.974927912,-0.222520934,-0.587785252,-0.809016994,0.958717817,-0.284359187,0.935016243,-0.354604887
2009-04-19,78811.596,4.6,0.6,2.4,30.0,17.0,94.0,35.0,3.63,19.02,0,0.866025404,-0.5,-0.781831482,0.623489802,-0.743144825,-0.669130606,0.953680997,-0.300819808,0.935016243,-0.354604887
2009-04-20,91220.206,3.7,0.0,4.6,27.9,13.3,99.0,43.0,2.77,19.01,0,0.866025404,-0.5,0.0,1.0,-0.866025404,-0.5,0.94836158,-0.317191289,0.885456026,-0.464723172
2009-04-21,92353.804,5.0,0.0,4.0,30.6,13.9,96.0,32.0,4.06,18.79,0,0.866025404,-0.5,0.781831482,0.623489802,-0.951056516,-0.309016994,0.942761143,-0.333468779,0.885456026,-0.464723172
2009-04-22,87862.886,4.1,0.0,5.0,22.1,12.1,97.0,32.0,6.28,14.12,0,0.866025404,-0.5,0.974927912,-0.222520934,-0.994521895,-0.104528463,0.936881346,-0.349647455,0.885456026,-0.464723172
2009-04-23,87484.562,3.3,0.0,4.2,21.5,3.7,90.0,37.0,3.63,15.83,0,0.866025404,-0.5,0.433883739,-0.900968868,-0.994521895,0.104528463,0.930723931,-0.365722523,0.885456026,-0.464723172
2009-04-24,87369.848,2.9,0.0,4.4,23.2,9.2,96.0,52.0,3.37,14.52,0,0.866025404,-0.5,-0.433883739,-0.900968868,-0.951056516,0.309016994,0.924290722,-0.38168922,0.885456026,-0.464723172
2009-04-25,76887.54,2.8,0.0,2.8,23.1,11.8,97.0,49.0,3.04,14.48,1,0.866025404,-0.5,-0.974927912,-0.222520934,-0.866025404,0.5,0.917583626,-0.397542814,0.885456026,-0.464723172
2009-04-26,74117.962,3.3,0.0,3.2,26.3,7.5,99.0,37.0,2.5,17.78,0,0.866025404,-0.5,-0.781831482,0.623489802,-0.743144825,0.669130606,0.91060463,-0.413278608,0.885456026,-0.464723172
2009-04-27,78349.748,4.5,0.0,3.2,28.9,11.9,92.0,24.0,3.39,17.89,1,0.866025404,-0.5,0.0,1.0,-0.587785252,0.809016994,0.903355802,-0.428891938,0.822983866,-0.568064747
2009-04-28,89337.446,4.7,0.0,5.0,28.5,11.4,92.0,31.0,4.16,18.25,0,0.866025404,-0.5,0.781831482,0.623489802,-0.406736643,0.913545458,0.895839291,-0.444378178,0.822983866,-0.568064747
2009-04-29,89252.948,4.7,0.0,6.2,26.5,16.4,89.0,26.0,5.19,14.45,0,0.866025404,-0.5,0.974927912,-0.222520934,-0.207911691,0.978147601,0.888057323,-0.459732739,0.822983866,-0.568064747
2009-04-30,89007.582,3.8,0.0,4.2,24.5,9.3,93.0,35.0,3.9,17.73,0,0.866025404,-0.5,0.433883739,-0.900968868,-1.13e-15,1.0,0.880012204,-0.474951072,0.822983866,-0.568064747
2009-05-01,87621.298,5.5,0.0,4.6,25.2,10.8,69.0,28.0,6.52,17.85,0,0.5,-0.866025404,-0.433883739,-0.900968868,0.207911691,0.978147601,0.871706319,-0.490028666,0.822983866,-0.568064747
2009-05-02,79685.178,5.2,0.0,6.2,28.5,13.1,79.0,23.0,4.53,17.78,0,0.5,-0.866025404,-0.974927912,-0.222520934,0.406736643,0.913545458,0.863142128,-0.504961055,0.822983866,-0.568064747
2009-05-03,75742.174,4.2,0.0,4.2,27.4,10.0,83.0,19.0,3.27,16.25,0,0.5,-0.866025404,-0.781831482,0.623489802,0.587785252,0.809016994,0.85432217,-0.519743812,0.822983866,-0.568064747
2009-05-04,86583.102,4.8,0.0,4.4,28.0,11.4,60.0,16.0,3.4,17.49,0,0.5,-0.866025404,0.0,1.0,0.743144825,0.669130606,0.845249057,-0.534372558,0.748510748,-0.663122658
2009-05-05,86727.28,5.3,0.0,4.0,27.9,9.9,63.0,17.0,4.19,17.35,0,0.5,-0.866025404,0.781831482,0.623489802,0.866025404,0.5,0.835925479,-0.548842958,0.748510748,-0.663122658
